,created_at,id,id_str,full_text,NER-Words,NER-Tags,rfind,Displaced People and Evacuations,Not Related information,displacement_term,Reporting_unit,Figure,tbr,Unnamed: 11,trigger,term_unit,conflict,attack,battl,clash,cyclon,destroyed h,earthquak,flood,hurrican,landslid,storm,tsunami,typhoon,wildfir,fire,violenc,fight,destroy,famili,homeless,household,peopl,person,shelter,displac,evacu,arriv,asylum seek,build,citizen,collaps,cross,damag,dwell,enter,evict,flee,forc,home,hous,hut,individu,inhabit,migrant,refuge,relief camp,reloc,resid,villag,civilian,idp,evacue
156,Fri Jul 31 17:22:09 +0000 2020,1.29E+18,1.29E+18,Millions of people in Bangladesh are being displaced by tragic flooding. @CanadianGreens leadership candidate @Glen4Climate has been stressing the impacts of the #ClimateCrisis. Human resettlement &amp; climate refugees will be critical challenges as #climatechnage worsens. #cdnpoli https://t.co/5aSsHP996t,"[""Millions"", ""people"", ""displaced"", ""flooding""]","[""B-fig"", ""B-unit"", ""B-term"", ""B-trig""]",FALSE,1,0,displaced,people,Millions,,,['flood'],"['peopl', 'displac', 'refuge']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,Fri Jul 31 16:53:15 +0000 2020,1.29E+18,1.29E+18,"By 2020, 50 million to 1 billion people may be displaced by climate change. Statistics also point to approximately 50 million people at risk of 1m sea level rise. Therefore, even if a pathway has not been fully proven yet, climate change and migration deserve attention!","[""By"", ""2020"", ""50"", ""million"", ""1"", ""billion"", ""people"", ""displaced"", ""climate"", ""change""]","[""B-time"", ""I-time"", ""B-fig"", ""I-fig"", ""B-fig"", ""I-fig"", ""B-unit"", ""B-term"", ""B-trig"", ""I-trig""] ",FALSE,1,0,displaced,people,1 billion,,,[],"['peopl', 'displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Fri Jul 31 16:51:57 +0000 2020,1.29E+18,1.29E+18,"Thrilled to be published in the 2019-2020 Latin America Policy Journal. I wrote about the nexus of the Central American migration crisis, climate change and green theory. If ignored, we run the risk of disregarding displaced communities of color. https://t.co/4SZDRxFEMA https://t.co/1xNCBMAoxe",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Fri Jul 31 16:14:32 +0000 2020,1.29E+18,1.29E+18,"As millions of Bangladeshi people are displaced because of flooding, one thing is clear: climate change is already disrupting our world. This year, W7B winners highlighted solutions through the topic Improving Climate Resiliency. Watch below! https://t.co/bfBhc5aaW7","[""millions"", ""people"", ""displaced"", ""flooding"", ""climate"", ""change""]","[""B-fig"", ""B-unit"", ""B-term"", ""B-trig"", ""B-trig"", ""I-trig""]",FALSE,1,0,displaced,,,,,['flood'],"['peopl', 'displac']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Fri Jul 31 16:10:35 +0000 2020,1.29E+18,1.29E+18,"@billmckibben @Laurie_Garrett Where is BLM on this? Not fiercely speaking out against homophobia and anti-semitism. NBA players totes cool w/ blood money from China. People being displaced by climate change and silence. Yes, Breonna Taylor's important, but injustice anywhere = injustice everywhere.",,,,1,1,,,,,,[],"['peopl', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Fri Jul 31 16:01:00 +0000 2020,1.29E+18,1.29E+18,This is what's at stake if we don't take the right steps to combat this climate crisis. 3 **BILLION** animals harmed. How many species will suffer from the next wildfire? https://t.co/C04sRNzb3B,,,,,1,,,,,,['wildfir'],[],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Fri Jul 31 15:18:01 +0000 2020,1.29E+18,1.29E+18,"|
As Trump, COVID, and racial divides override our everyday lives, our climate is collapsing. 

Politics come and go. 

Epidemics come and go.

Our climate is forever.

Billions will be displaced or die within decades if we don't take action now.

https://t.co/O6LQlIddbu",,,,1,1,,,,,,[],"['collaps', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Fri Jul 31 13:57:43 +0000 2020,1.29E+18,1.29E+18,"The report calls on stakeholders to ""advance the national/international institutional &amp; legal architecture so that it comprehensively addresses climate-induced displacement &amp; provides protections to climate displaced people, particularly women, girls &amp; highly vulnerable groups.""",,,,1,1,,,,,,[],"['displac', 'displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Fri Jul 31 13:49:26 +0000 2020,1.29E+18,1.29E+18,"• Chart: 3 Billion Animals Were Impacted by Australia's Bushfires | Statista

Climate change induced devastation. Climate change deniers should be ashamed.  https://t.co/9gftpzsZ5M",,,,,1,,,,,,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Fri Jul 31 13:20:58 +0000 2020,1.29E+18,1.29E+18,"3 billion animals killed or displaced by Australia’s devastating bushfire season of 2019 and 2020, according to scientists who revealed the scale of the impact on the country’s native wildlife.
https://t.co/XG0OSe1KzA

#Watches4Nature | #ActOnClimate | 

https://t.co/ejNFVqQEV2 https://t.co/TU5Oc8o1ad",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Fri Jul 31 13:14:01 +0000 2020,1.29E+18,1.29E+18,“Governments worldwide have neglected and exploited this new class of “climate displaced”—exposing them to both climate shocks and the abuse that often follows.” https://t.co/g78aPcrSfq,,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Fri Jul 31 13:11:34 +0000 2020,1.29E+18,1.29E+18,"In an increasingly hostile climate for displaced persons &amp; those who try to assist them, @amnesty  raises concerns that the new law on NGO registration threatens the right to freedom of association in Greece. @AmnestyGreece 

https://t.co/7tBqexNdAb",,,,1,1,,,,,,[],"['displac', 'person']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Fri Jul 31 12:38:52 +0000 2020,1.29E+18,1.29E+18,"3 Billion Animals Were Impacted by Australia's Bushfires
#climate #ClimateCrisis https://t.co/eshwZPX41O",,,,,1,,,,,,[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Fri Jul 31 11:20:35 +0000 2020,1.29E+18,1.29E+18,"“Most of those displaced seek refuge in some of the world’s most climate vulnerable regions. They are on the frontlines in the battle against climate change.” - The UNHCR’s Special Advisor on Climate Action, Andrew Harper. https://t.co/vkSh6ZGCB9",,,,1,1,,,,,,['battl'],['displac'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Fri Jul 31 11:07:50 +0000 2020,1.29E+18,1.29E+18,"“The floods have so far affected more than 54 million people, including 3.7 million displaced and 158 people dead or missing. The surging waters have destroyed 41,000 houses and damaged 368,000 more”

Feeling for my Chinese students. ❤️ https://t.co/aRhSK9kpTJ","[""floods"", ""3.7"", ""million"", ""displaced""]","[""B-trig"", ""B-fig"", ""I-fig"", ""B-term""]",FALSE,1,0,displaced,,3.7 million,,,['flood'],"['peopl', 'displac', 'peopl', 'destroy', 'hous', 'damag']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,Fri Jul 31 10:28:06 +0000 2020,1.29E+18,1.29E+18,"Three billion koalas, kangaroos and other animals have been killed, displaced in Australia's 'Black Summer' bushfires. It's the worst event for wildlife in Australia, among the worst in the world
https://t.co/lRxxqKTuPA

#Watches4Nature | #ActOnClimate | 

https://t.co/ejNFVqz43u https://t.co/wnO2AOsJyp",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Fri Jul 31 10:22:33 +0000 2020,1.29E+18,1.29E+18,"#Newtok, a small village in rural #Alaska is rapidly shrinking due to warming weather, thawing permafrost, and erosion.

#climatechange #ourbeautifulworld #fridaymorning 

https://t.co/wQhT65CdJW","[""village"", ""climate"", ""change""]","[""B-unit"", ""B-trig"", ""I-trig""]",FALSE,,0,,,,,,[],['villag'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,Fri Jul 31 08:09:01 +0000 2020,1.29E+18,1.29E+18,"3 billion animals killed, displaced by Australia’s devastating bushfire season of 2019 and 2020, according to scientists who have revealed the scale of the impact on the country’s native wildlife
https://t.co/df3AIUAr7y

#Watches4Nature | #ActOnClimate | 

https://t.co/ejNFVqz43u https://t.co/voV2Cb1qer",,,,1,1,,,,,,[],['displac'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Fri Jul 31 07:32:11 +0000 2020,1.29E+18,1.29E+18,"“All told, Stalin and Hitler forcibly displaced some 30m people between 1941-43” ... and vast numbers “sent home” to horrible fates after the war.

40% of German housing destroyed. 

This was one huge messy cleanup job. We rarely hear about the postwar era.",,,,1,1,,,,,,[],"['displac', 'peopl', 'home', 'hous', 'destroy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1127,Fri Aug 21 15:36:13 +0000 2020,1.30E+18,1.30E+18,"#Bangladesh: Housing for disaster #displaced pple in Cox's Bazar. ""Our home in..Kutubdia island was destroyed in the [1991] cyclone &amp; we took shelter in a coastal slum outside Cox's Bazar airport. But during high tide, this slum home also goes under water"" https://t.co/YBttMrZmq7","[""displaced"", ""home"", ""cyclone""]","[""B-term"", ""B-unit"", ""B-trig""]",FALSE,1,0,"displaced, destroyed, shelter",,,,,['cyclon'],"['hous', 'displac', 'home', 'destroy', 'shelter', 'home']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1128,Tue Aug 18 22:31:30 +0000 2020,1.30E+18,1.30E+18,"One of their goals is to ensure that those displaced from the units destroyed or significantly damaged by the fire can secure housing in local hotels while longer-term logistics of housing can be managed.
 https://t.co/fMNbIk8AQ1",,,,1,1,,,,,,['fire'],"['displac', 'destroy', 'damag', 'hous', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1129,Mon Aug 17 02:23:15 +0000 2020,1.30E+18,1.30E+18,@wkamaubell @KosherSoul I had no idea the gov destroyed a public housing area and redeveloped the area into a high cost and unattainable housing area. Totally unfair to those displaced:(,,,,1,1,,,,,,[],"['destroy', 'hous', 'hous', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1130,Fri Aug 07 20:24:45 +0000 2020,1.29E+18,1.29E+18,@t2hiers @Caleidoscope11 @40_head Not missing. Displaced means housing was destroyed or parents killed or separated from.,,,,1,1,,,,,,[],"['displac', 'hous', 'destroy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1131,Fri Aug 07 03:23:02 +0000 2020,1.29E+18,1.29E+18,"This article on the failure of the ultra-high end Mall of San Juan in Puerto Rico neglects to mention that it sits where a large public housing complex used to be. The government displaced them and destroyed the complex to give it to private speculators.
https://t.co/iushBMKDSA",,,,1,1,,,,,,[],"['hous', 'displac', 'destroy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1132,Thu Aug 06 15:36:00 +0000 2020,1.29E+18,1.29E+18,Lives are destroyed on the regular here. People are displaced and traumatized. Communities are fractured and disempowered. Housing justice HAS to be a part of our conversation in Philly. /19,,,,1,1,,,,,,[],"['destroy', 'peopl', 'displac', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1133,Fri Jul 17 00:28:56 +0000 2020,1.28E+18,1.28E+18,@eyeonthefly Oh there is so much irony on the world. Like all the new housing developments that are named after the animal/bird they displaced. A new one on wonderland called The Nest. How many nests were destroyed in the process?   ..,,,,1,1,,,,,,[],"['hous', 'displac', 'destroy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1134,Wed Jul 15 01:13:37 +0000 2020,1.28E+18,1.28E+18,"@Noahpinion Thanks, I’ll check that out. So that’s where the people who got displaced when public housing stock was destroyed went(?).
I’m curious if that made the country somewhat less segregated and whether that was unintentional on the part of politicians who pushed to end public housing",,,,1,1,,,,,,[],"['peopl', 'displac', 'hous', 'destroy', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1135,Fri Aug 14 12:37:18 +0000 2020,1.29E+18,1.29E+18,"""Ye look the state of Israel has gradually displaced whole communities, destroyed housing complexes, forcefully appropriated property but you know what they have better formal relations with this other country that has 'Arab' in its name so this is all good now"".",,,,1,1,,,,,,[],"['displac', 'destroy', 'hous', 'forc']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1136,Sun Aug 09 23:55:16 +0000 2020,1.29E+18,1.29E+18,"@Thurston62 @AlistairGordon1 @IronbridgeAAC @ShaunBaileyUK @ShropshireMan @SadiqKhan @Channel4News Indeed, @UKLabour have changed things in London.
They have destroyed council housing and displaced working class communities via their social-cleansing policies.
#SocialCleansing 
#ForTheFew https://t.co/iYPnKGyZjv",,,,1,1,,,,,,[],"['destroy', 'hous', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1137,Sun Aug 09 23:51:01 +0000 2020,1.29E+18,1.29E+18,"@Shout4Change @KimWebb44671708 @formallyhuman @ShaunBaileyUK @juneh49 @SadiqKhan @Channel4News As a Socialist, I'm disgusted at the way @UKLabour has destroyed council housing in London and displaced working class communities via its rampant social-cleansing policies.
#SocialCleansing 
#ForTheFew https://t.co/lm0tB6kyHk",,,,1,1,,,,,,[],"['destroy', 'hous', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1138,Sun Sep 06 16:00:34 +0000 2020,1.30E+18,1.30E+18,Last night a fire destroyed several rooms at the Village Green Motel in Brewer. Several people lived at the motel and are now working with the Red Cross to find temporary housing. One owner tells me she is heartbroken for those displaced by the fire. @newscentermaine https://t.co/9Vfg3FP9Oi,,,,1,1,,,,,,"['fire', 'fire']","['destroy', 'villag', 'peopl', 'cross', 'hous', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1139,Tue Sep 01 23:13:33 +0000 2020,1.30E+18,1.30E+18,"@DanR_Breen @DavidAllyn68 @DanPriceSeattle Recall that Amazon benefited (&amp; destroyed many Local businesses) by being exempt from sales tax for many years. Those fire hone taxes could have paid for training of displaced workers, health care, housing, etc. Instead, Bezos was the main beneficiary of that indirect subsidy.",,,,1,1,,,,,,['fire'],"['destroy', 'displac', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1140,Sat Aug 29 15:46:55 +0000 2020,1.30E+18,1.30E+18,@_emilync @EMBARCiowa is currently taking donations to help with derecho relief in Cedar Rapids!! Several refugee housing complexes were destroyed so there’s a large number of refugees displaced rn!!,,,,1,1,,,,,,[],"['refuge', 'hous', 'destroy', 'refuge', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1141,Tue Aug 25 17:36:13 +0000 2020,1.30E+18,1.30E+18,"@bluetroll21 @dcexaminer In this era of one extreme or the other, no , it is not allowed. Either you applaud everything destroyed in protests (including a low income housing building in kenosha, where families will be displaced until alternative housing is found-on their own until then) or you are maga",,,,1,1,,,,,,[],"['destroy', 'hous', 'build', 'famili', 'displac', 'hous']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1142,Mon Aug 24 19:39:10 +0000 2020,1.30E+18,1.30E+18,"Destroyed housing is a major obstacle to return for displaced families + it slows the recovery of affected communities. IOM #Iraq removed debris and explosive hazards from these 🏠🏠 in West #Mosul, with support from @qcharity🇶🇦. Homeowners will now receive support to rebuild! https://t.co/eZf1e1E4Jl",,,,1,1,,,,,,[],"['destroy', 'hous', 'displac', 'famili']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1143,Fri Aug 21 15:36:13 +0000 2020,1.30E+18,1.30E+18,"#Bangladesh: Housing for disaster #displaced pple in Cox's Bazar. ""Our home in..Kutubdia island was destroyed in the [1991] cyclone &amp; we took shelter in a coastal slum outside Cox's Bazar airport. But during high tide, this slum home also goes under water"" https://t.co/YBttMrZmq7","[""displaced"", ""home"", ""cyclone""]","[""B-term"", ""B-unit"", ""B-trig""]",FALSE,1,0,"displaced, destroyed, shelter",,,,,['cyclon'],"['hous', 'displac', 'home', 'destroy', 'shelter', 'home']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1144,Tue Jul 28 23:25:04 +0000 2020,1.29E+18,1.29E+18,"Gigantic airborne plumes of displaced #Saharandust are blowing through southern U.S. cities, including #AustinTx &amp; #TallahasseeFL leaving people suffering from #COVID19 even more ill. More at https://t.co/aiWAqK3KAa

#AAAS #scienceontap #scifacts https://t.co/dd8i52FDn4",,,,1,1,,,,,,[],"['displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,Tue Jul 28 23:25:04 +0000 2020,1.29E+18,1.29E+18,"Gigantic airborne plumes of displaced #Saharandust are blowing through southern U.S. cities, including #AustinTx &amp; #TallahasseeFL leaving people suffering from #COVID19 even more ill. More at https://t.co/aiWAqK3KAa

#AAAS #scienceontap #scifacts https://t.co/dd8i52FDn4",,,,1,1,,,,,,[],"['displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,Tue Jul 28 01:20:20 +0000 2020,1.29E+18,1.29E+18,"YFD extinguished a fire at 8:12 am Monday in the 500 block of N. 7th St. Crews evacuated the occupants. There were no injuries. Cause was likely electrical from a fan and wiring in the attic. Red Cross is assisting 5 people displaced by the fire. Estimated damages are $50,000.","[""5"", ""people"", ""displaced"", ""fire""]","[""B-fig"", ""B-unit"", ""B-term"", ""B-trig""]",TRUE,1,0,displaced,people,5,,,"['fire', 'fire']","['evacu', 'cross', 'peopl', 'displac', 'damag']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,Thu Aug 06 14:03:05 +0000 2020,1.29E+18,1.29E+18,"Climate change...  displaced peoples... Just the tip of the... well, you get it. So take action now: 

- Low carbon diet.
- Don't fly unless totally necessary.
- Lobby the hell out of your representatives for systemic change.

https://t.co/YB9EOWadrl",,,,1,1,,,,,,[],"['displac', 'peopl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,Fri Jul 31 16:12:42 +0000 2020,1.29E+18,1.29E+18,"All 28 residents of the building were evacuated safely as the blaze went to a third alarm. Firefighters quickly put out the fire and averted the spread of the blaze to nearby buildings.
https://t.co/9F3rFuDnzq","[""28"", ""residents"", ""evacuated"", ""fire""]","[""B-fig"", ""B-unit"", ""B-term"", ""B-trig""]",TRUE,1,0,"evacuated, displaced",residents,28,,,['fire'],"['resid', 'build', 'evacu', 'build']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1149,Fri Jul 31 16:12:42 +0000 2020,1.29E+18,1.29E+18,"All 28 residents of the building were evacuated safely as the blaze went to a third alarm. Firefighters quickly put out the fire and averted the spread of the blaze to nearby buildings.
https://t.co/9F3rFuDnzq","[""28"", ""residents"", ""evacuated"", ""fire""]","[""B-fig"", ""B-unit"", ""B-term"", ""B-trig""]",TRUE,1,0,"evacuated, displaced",residents,28,,,['fire'],"['resid', 'build', 'evacu', 'build']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150,Tue Aug 04 11:25:30 +0000 2020,1.29E+18,1.29E+18,"Yes GMA? Hello Garci, NBN ZTE Deal, Executive Order 210, 1,206 victims of extrajudicial killing, 206 victims of enforced disappearances, 2,000 cases of illegal arrests. Tens of thousands were forcibly evacuated and displaced due to militarization in communities. https://t.co/sBrkTiaeCr",,,,1,1,,,,,,[],"['evacu', 'displac']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
